kepoi_name,koi_disposition,koi_period,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky
K00485.01,FALSE POSITIVE,17.90766,0.978,5.396,1089.3,0.04508,0.04919,4.89,0.1368,84.04,731.0,67.59,9.41,18.24542,75.15777,78.4,6153.0,4.471,-0.14,0.993,1.065,14.162,14.562,14.1,13.991,13.925,13.071,12.775,12.751,0.0,19.74132,51.00463,23.04,-3.13,-0.02393,0.00362,6.91,-1.04,6.99,6.89,-1.05,6.97
K00486.01,CONFIRMED,22.18332,0.024,5.1364,748.1,0.02467,1.48483,2.78,0.1486,89.96,646.0,41.24,33.8,10.79691,59.8629,70.3,5565.0,4.361,0.0,1.03,0.889,14.118,14.546,14.075,13.934,13.882,13.032,12.703,12.636,0.791,19.30141,51.23753,0.15,0.8,-2e-05,6e-05,-0.23,-0.03,0.23,0.01,0.35,0.35
K00487.01,CONFIRMED,7.6588,0.017,3.0427,668.2,0.0235,2.46084,2.19,0.0723,89.95,858.0,128.18,19.687,6.56421,48.16065,57.6,5657.0,4.508,-0.26,0.855,0.858,14.528,15.062,14.483,14.3,14.221,13.326,12.921,12.921,0.039,19.34981,52.14946,0.19,1.18,-0.00033,0.00012,0.22,-0.01,0.22,0.16,0.04,0.17
K00488.01,CONFIRMED,9.37892,0.671,3.3427,563.5,0.02301,0.97711,2.03,0.0788,87.68,803.0,98.22,16.56,5.36995,36.6241,42.6,5684.0,4.493,-0.66,0.808,0.741,14.72,15.245,14.687,14.496,14.393,13.507,13.146,13.078,0.924,19.13092,37.82944,-0.09,-0.98,4e-05,2e-05,0.23,0.02,0.23,0.16,-0.32,0.36
K00532.01,CONFIRMED,4.22163,0.847,3.0619,658.0,0.02667,0.25047,2.87,0.052,82.12,1176.0,453.2,6.18,6.6116,69.10358,83.7,6123.0,4.472,-0.14,0.987,1.053,14.708,15.125,14.648,14.529,14.483,13.58,13.277,13.187,0.095,18.95048,47.689,0.07,0.2,-5e-05,-0.00012,0.228,-0.091,0.245,0.214,-0.074,0.227
K00085.02,CONFIRMED,2.15491,0.113,3.1341,99.7,0.00915,0.60657,1.42,0.035,88.77,1740.0,2162.35,5.3,7.8206,61.66201,83.0,6181.0,4.22,0.14,1.424,1.231,11.018,11.336,10.955,10.882,10.858,10.066,9.852,9.806,0.096,19.24591,41.15118,-0.09,0.02,1e-05,-1e-05,-0.9,0.78,1.2,-0.79,0.66,1.03
K00534.01,CONFIRMED,6.40016,0.898,2.0004,743.2,0.03015,0.87234,2.52,0.0638,85.83,810.0,101.72,12.36,7.03447,39.7819,49.1,5299.0,4.597,-0.14,0.766,0.856,14.613,15.241,14.556,14.344,14.249,13.278,12.873,12.75,0.792,19.91092,47.762,-0.03,-0.14,2e-05,-8e-05,0.08,-0.08,0.11,-0.16,-0.36,0.4
K00583.01,CONFIRMED,2.43703,0.014,3.2005,244.0,0.01408,0.66343,2.04,0.0351,89.87,1513.0,1237.66,5.928,5.0774,40.23871,49.0,5573.0,4.177,0.16,1.329,0.968,14.573,15.047,14.518,14.369,14.329,13.438,13.149,13.035,0.008,19.06698,45.48047,-0.5,0.3,0.0001,-0.0001,-0.01,0.09,0.09,-0.11,-0.08,0.14
K00584.01,CONFIRMED,9.92672,0.625,3.8428,725.5,0.0257,0.79747,2.76,0.0888,87.77,803.0,98.34,16.08,11.50026,76.79727,97.3,5475.0,4.43,0.24,0.982,0.947,14.129,14.663,14.064,13.899,13.814,12.892,12.512,12.427,0.008,19.19454,45.59286,0.39,-0.03,-0.00025,2e-05,0.11,0.09,0.136,0.15,0.18,0.24
K00584.02,CONFIRMED,21.22349,0.794,4.9416,582.9,0.02456,0.40276,2.63,0.1474,87.86,623.0,35.69,21.2,11.05516,46.97132,60.2,5475.0,4.43,0.24,0.982,0.947,14.129,14.663,14.064,13.899,13.814,12.892,12.512,12.427,0.421,19.19452,45.59284,-0.13,-0.1,0.0001,6e-05,-0.09,0.09,0.13,-0.04,0.18,0.18
K00584.03,CONFIRMED,6.47028,0.732,3.343,116.9,0.01068,0.49973,1.15,0.0668,85.94,926.0,173.79,10.34,3.9192,14.90612,18.3,5475.0,4.43,0.24,0.982,0.947,14.129,14.663,14.064,13.899,13.814,12.892,12.512,12.427,0.884,19.19453,45.5929,0.28,0.12,-3e-05,-1e-05,0.61,-0.53,0.81,0.64,-0.44,0.78
K00585.01,CONFIRMED,3.72216,0.644,1.9941,757.4,0.02651,2.03406,2.33,0.0452,86.76,1046.0,283.28,11.42,6.95052,59.16748,70.3,5617.0,4.574,-0.22,0.806,0.897,14.911,15.456,14.864,14.678,14.601,13.663,13.315,13.264,0.0,19.42365,45.74788,0.16,-0.07,0.00052,-0.00012,-0.047,0.087,0.098,-0.038,0.0,0.038
K00431.02,CONFIRMED,46.90264,0.645,3.9264,821.3,0.02752,3.34651,2.6,0.2337,89.49,458.0,10.44,73.0,7.74848,29.47796,40.6,5402.0,4.452,-0.24,0.865,0.774,14.262,14.864,14.232,14.004,13.955,12.945,12.483,12.418,0.006,18.83068,48.25703,-0.86,-0.31,0.00061,0.00027,0.09,0.05,0.1,0.11,-0.06,0.12
K00432.01,CONFIRMED,5.26342,0.853,2.1446,1030.7,0.0336,0.90764,3.77,0.0612,85.55,1103.0,349.4,11.0,11.28353,108.46668,117.0,6099.0,4.456,0.02,1.028,1.098,14.279,14.724,14.224,14.088,14.044,13.198,12.877,12.78,0.0,19.38318,48.24201,0.04,0.008,-0.0002,-0.00022,0.019,-0.013,0.023,0.076,0.015,0.077
K00433.01,CONFIRMED,4.03047,0.033,2.7734,2908.3,0.04805,1.83916,4.48,0.0484,89.84,970.0,209.11,11.645,20.31977,218.61652,227.4,5234.0,4.542,0.3,0.854,0.927,14.924,15.618,14.856,14.627,14.529,13.578,13.161,13.064,0.0,19.9034,48.33258,0.406,0.457,-0.00039,0.00035,0.179,-0.116,0.214,0.157,0.217,0.268
K01437.02,FALSE POSITIVE,9.27989,0.579,3.33,164.3,0.0122,1.2163,1.29,0.0857,88.13,897.0,152.86,17.69,3.42779,7.68889,8.6,6052.0,4.456,-0.26,0.967,0.974,15.28,15.728,15.229,15.088,15.01,14.11,13.781,13.784,0.0,18.98969,49.69344,-3.1,3.7,0.00059,-0.00056,-0.32,0.5,0.6,-0.43,0.51,0.67
K00433.02,CONFIRMED,328.2402,0.75,12.2726,13889.0,0.11788,0.85283,10.99,0.9084,89.75,224.0,0.59,169.35,118.55063,225.933,287.6,5234.0,4.542,0.3,0.854,0.927,14.924,15.618,14.856,14.627,14.529,13.578,13.161,13.064,0.0,19.9034,48.33256,0.432,0.411,-0.0023,0.0024,0.215,0.01,0.215,0.203,0.344,0.399
K00434.01,FALSE POSITIVE,22.26481,0.75,8.7941,19373.0,0.13896,0.17462,12.34,0.1489,87.41,585.0,27.79,16.602,185.42128,1049.0784,873.4,5681.0,4.566,-0.26,0.813,0.888,14.626,15.136,14.589,14.408,14.27,13.26,12.832,12.762,0.0,19.24617,49.72348,0.0955,-0.1973,-0.01257,-0.0062,0.477,0.259,0.542,0.061,-0.089,0.108
K00489.01,FALSE POSITIVE,2.21704,0.754,1.8575,543.7,0.0232,0.99404,3.23,0.0367,83.2,1697.0,1956.29,6.37,10.11024,39.43856,49.5,6521.0,4.352,0.21,1.276,1.334,14.613,14.981,14.553,14.456,14.43,13.646,13.408,13.356,0.0,19.43629,37.81841,9.37,6.67,-0.00331,-0.00283,4.469,5.019,6.72,4.544,5.133,6.855
K00490.01,CONFIRMED,4.39316,0.102,2.4455,447.2,0.01871,2.64546,1.41,0.0477,89.58,807.0,99.9,13.923,6.88507,49.97138,63.0,4799.0,4.631,-0.02,0.692,0.776,14.023,14.805,13.951,13.688,13.542,12.446,11.974,11.832,0.001,19.51056,38.34541,-0.14,0.08,0.00025,-1e-05,-0.14,-0.3,0.33,0.18,0.23,0.29
K02583.02,FALSE POSITIVE,251.7512,0.943,4.314,114.3,0.01244,1.3337,1.25,0.7703,89.67,272.0,1.29,164.7,4.2654,7.35517,7.5,5640.0,4.492,0.06,0.921,0.962,12.623,13.089,12.572,12.423,12.381,11.462,11.142,11.076,0.665,18.89524,47.59232,-1.2,-0.7,0.0002,5e-05,-1.89,0.82,2.06,-1.91,0.6,2.0
K00082.01,CONFIRMED,16.14567,0.75,3.7236,941.1,0.03064,0.93462,2.48,0.1162,88.17,546.0,20.98,23.44,33.63094,210.27057,242.7,4900.0,4.602,0.08,0.741,0.806,11.492,12.289,11.428,11.15,11.034,9.984,9.446,9.351,0.294,18.7655,47.20792,-0.635,-0.392,2e-05,-4e-05,0.09,-0.018,0.09,-0.5,-0.498,0.706
K00490.02,CONFIRMED,1071.23262,0.216,16.1784,19046.0,0.1227,2.85277,9.27,1.86,89.98,129.0,0.07,557.3,257.18875,279.55515,544.2,4799.0,4.631,-0.02,0.692,0.776,14.023,14.805,13.951,13.688,13.542,12.446,11.974,11.832,0.0,19.51057,38.34541,0.257,0.07,0.0033,-0.0005,-0.015,-0.042,0.045,0.2,0.463,0.504
K00534.02,CONFIRMED,2.7359,0.189,1.9359,428.9,0.0187,3.20543,1.56,0.0362,89.0,1075.0,315.95,10.82,5.13291,37.10211,44.5,5299.0,4.597,-0.14,0.766,0.856,14.613,15.241,14.556,14.344,14.249,13.278,12.873,12.75,0.101,19.91091,47.76207,-0.12,0.12,5e-05,-0.00015,0.07,-0.09,0.12,-0.2,-0.34,0.39
K00535.01,CONFIRMED,5.85297,0.316,4.5973,1146.5,0.03125,0.48383,3.46,0.0647,88.11,1056.0,293.93,9.57,15.56137,137.60065,152.4,6050.0,4.45,-0.04,1.013,1.05,14.434,14.903,14.384,14.233,14.184,13.268,12.979,12.936,0.0,19.75903,48.23343,-0.085,-0.064,0.00016,-0.00077,-0.019,0.11,0.116,0.009,-0.09,0.088
K00536.01,CONFIRMED,81.17016,0.875,8.358,1183.2,0.03703,0.20196,4.71,0.3554,88.79,436.0,8.55,41.3,16.35581,45.64126,51.0,5460.0,4.263,0.16,1.165,0.907,14.499,14.985,14.43,14.29,14.248,13.327,12.953,12.971,0.847,19.06827,48.43169,0.05,-0.27,-3e-05,0.00011,0.03,0.07,0.08,0.01,-0.04,0.04
K03191.02,FALSE POSITIVE,371.17573,0.781,8.2,133.7,0.01158,1.50751,4.07,1.374,89.8,610.0,32.64,222.3,6.53474,9.71727,12.1,9030.0,3.822,0.07,3.218,2.505,11.471,11.398,11.495,11.645,11.717,11.125,11.108,11.099,0.034,19.38776,47.68325,0.72,1.3,-8e-05,-0.00016,0.2,-0.1,0.22,0.38,0.0,0.38
K00537.01,CONFIRMED,2.82019,0.614,2.554,467.5,0.02066,0.78777,2.53,0.0397,84.91,1367.0,824.92,6.92,5.39552,49.71053,64.2,5831.0,4.359,0.16,1.121,1.047,14.665,15.061,14.607,14.496,14.472,13.626,13.3,13.219,0.305,19.05272,48.68327,0.15,0.04,3e-05,-9e-05,0.08,0.1,0.13,0.15,0.0,0.15
K00538.01,CONFIRMED,21.21712,0.89,5.89,636.0,0.02701,0.11833,2.97,0.1508,86.39,706.0,58.63,14.12,8.49506,43.6958,56.2,6191.0,4.438,-0.24,1.007,1.01,14.56,14.981,14.513,14.379,14.322,13.431,13.131,13.115,0.001,19.66341,48.65102,-0.55,-0.62,0.00022,0.00036,0.03,0.06,0.06,-0.04,0.01,0.05
K00586.01,CONFIRMED,15.7798,0.025,4.0369,541.4,0.02126,2.15415,2.11,0.1232,89.95,713.0,60.96,30.49,8.78949,33.72235,39.4,5941.0,4.519,-0.14,0.911,1.001,14.608,15.062,14.553,14.413,14.372,13.483,13.14,13.067,0.347,18.85246,46.24493,0.08,-0.22,-5e-05,0.00015,-0.06,-0.33,0.34,-0.03,-0.35,0.35
K00587.01,CONFIRMED,14.0349,0.66,3.638,851.8,0.02814,1.20628,2.41,0.1027,88.37,641.0,39.97,23.2,9.19858,51.66262,60.9,5258.0,4.513,-0.32,0.785,0.731,14.574,15.237,14.526,14.29,14.154,13.195,12.72,12.662,0.493,19.89232,46.27598,-0.03,-0.23,0.00018,-7e-05,0.05,-0.07,0.08,0.27,-0.32,0.42
K00588.01,CONFIRMED,10.35586,0.178,2.8431,660.9,0.02264,3.88394,1.92,0.085,89.64,620.0,34.93,28.03,7.30352,45.50694,49.5,4646.0,4.539,0.34,0.778,0.764,14.337,15.235,14.295,13.953,13.763,12.646,12.071,11.966,0.006,18.83002,46.32139,-0.61,-0.04,0.00032,-0.00022,-0.07,-0.17,0.19,0.037,-0.27,0.27
K00094.01,CONFIRMED,22.34296,0.031,6.66405,5612.8,0.0687,0.77681,9.99,0.1607,89.93,785.0,89.61,27.368,174.54733,702.9733,1118.9,6181.0,4.234,-0.02,1.331,1.106,12.205,12.551,12.186,12.057,12.039,11.218,10.957,10.926,0.0,19.82221,41.89114,0.135,0.08,0.00137,-0.00029,-0.078,0.011,0.078,0.102,0.185,0.211
K00590.01,CONFIRMED,11.3884,0.243,3.6949,438.0,0.01914,1.84855,3.04,0.1022,89.4,979.0,216.55,23.31,5.26397,28.6227,34.7,5876.0,4.151,0.14,1.456,1.093,14.615,15.013,14.568,14.444,14.431,13.539,13.242,13.218,0.826,19.76657,46.57719,-0.09,-0.19,4e-05,5e-05,0.08,-0.14,0.16,0.08,-0.2,0.21
K00435.01,CONFIRMED,20.54982,0.649,5.5484,1564.3,0.03806,0.54048,4.04,0.1415,88.38,657.0,44.11,22.9,16.60684,93.74424,123.1,5688.0,4.415,-0.12,0.971,0.895,14.534,14.981,14.489,14.342,14.282,13.389,13.089,12.986,0.0,19.31871,49.89658,0.15,0.18,0.00058,0.00047,-0.38,-0.479,0.61,0.022,0.248,0.249
K01437.03,FALSE POSITIVE,17.42173,0.415,4.718,208.4,0.01345,1.10591,1.42,0.1305,89.09,727.0,65.92,26.08,2.94528,7.13327,9.3,6052.0,4.456,-0.26,0.967,0.974,15.28,15.728,15.229,15.088,15.01,14.11,13.781,13.784,0.559,18.98977,49.69231,-0.3,-0.3,8e-05,0.0002,-0.8,1.4,1.6,-0.89,1.4,1.7
K00438.01,CONFIRMED,5.9312,0.886,2.4999,1007.4,0.03417,0.49126,2.01,0.0528,84.76,562.0,23.5,9.7,11.30539,79.9316,90.5,3984.0,4.72,-0.22,0.539,0.557,14.258,15.231,14.163,13.841,13.617,12.533,11.888,11.805,0.001,19.23305,51.08213,-0.09,0.68,-0.00015,-0.00029,-0.048,0.161,0.168,-0.18,0.079,0.197
K00072.01,CONFIRMED,0.83749,0.022,1.796,190.4,0.01254,1.31582,1.43,0.0167,89.65,1980.0,3630.32,3.65398,9.29412,30.36782,189.5,5676.0,4.347,-0.12,1.044,0.884,10.961,11.388,10.92,10.778,10.729,9.889,9.563,9.496,0.015,19.04528,50.24159,-0.3,1.03,0.0,-2e-05,-0.44,0.89,0.99,-0.65,1.4,1.54
K00490.03,CONFIRMED,7.40612,0.077,2.8826,417.9,0.01807,2.73174,1.37,0.0675,89.78,678.0,49.89,19.934,5.77158,38.82832,49.6,4799.0,4.631,-0.02,0.692,0.776,14.023,14.805,13.951,13.688,13.542,12.446,11.974,11.832,0.583,19.51058,38.34544,0.56,0.18,-5e-05,-6e-05,0.08,-0.03,0.08,0.33,0.48,0.59
K00490.04,CONFIRMED,21.80371,0.568,3.369,246.4,0.0147,2.85631,1.11,0.1387,89.22,473.0,11.82,41.6,4.27771,15.00971,18.5,4799.0,4.631,-0.02,0.692,0.776,14.023,14.805,13.951,13.688,13.542,12.446,11.974,11.832,0.427,19.51058,38.34525,0.61,-0.51,-4e-05,0.00013,0.76,-0.32,0.82,1.01,0.14,1.02
K00491.01,FALSE POSITIVE,4.66229,1.197,3.73,345.4,0.21546,0.01117,24.12,0.0562,59.25,1166.0,437.35,2.34,6.33905,28.03042,29.8,6191.0,4.454,-0.1,1.025,1.088,14.367,14.764,14.311,14.197,14.163,13.282,12.995,12.946,0.0,19.37487,38.69256,4.72,-10.59,-0.00162,0.00355,2.546,-6.472,6.955,2.513,-6.441,6.914
K00492.01,CONFIRMED,29.91119,0.041,6.6436,942.0,0.02739,0.93119,2.9,0.179,89.93,541.0,20.31,35.31,9.26193,32.6223,50.8,5275.0,4.397,0.18,0.969,0.855,14.424,15.062,14.359,14.151,14.047,13.079,12.719,12.646,0.0,19.67886,38.65407,-0.22,-0.57,0.00127,-0.00058,-0.35,0.01,0.35,0.02,-0.16,0.16
K00494.01,CONFIRMED,25.69581,0.68,4.0251,1130.8,0.03255,1.56084,1.7,0.1348,88.97,314.0,2.3,37.9,7.90914,35.88009,45.1,3787.0,4.775,-0.22,0.477,0.496,14.885,15.59,14.84,14.582,14.428,13.438,12.952,12.861,0.896,19.64747,39.07369,0.46,-0.25,-0.00013,-6e-05,-0.11,-0.02,0.12,0.033,-0.03,0.04
K00540.01,FALSE POSITIVE,25.7028,1.27,3.1644,5623.8,0.36305,0.83065,33.1,0.1571,87.63,562.0,23.68,30.7,28.42392,131.02249,67.9,5532.0,4.488,-0.36,0.835,0.782,14.917,15.51,14.891,14.663,14.575,13.584,13.221,13.199,0.0,19.85108,49.44746,-1.928,2.893,0.01195,-0.0149,-2.033,2.443,3.178,-2.065,2.329,3.113
K00541.01,CONFIRMED,13.64617,0.115,3.4098,633.0,0.02277,3.04887,2.06,0.1089,89.79,678.0,49.89,31.08,6.36525,38.65285,43.4,5569.0,4.566,-0.08,0.829,0.928,14.748,15.304,14.689,14.51,14.448,13.48,13.104,13.001,0.005,19.26143,49.76186,-0.31,-0.61,0.00031,0.00032,0.04,-0.18,0.18,0.22,-0.19,0.29
K00007.01,CONFIRMED,3.21367,0.021,3.98235,727.8,0.02447,0.46728,4.13,0.044,89.81,1515.0,1244.44,6.3422,23.65873,294.484,346.9,5795.0,4.101,0.18,1.545,1.097,12.211,12.614,12.135,12.038,11.963,11.122,10.836,10.805,0.0,19.04103,50.13574,0.259,-0.047,-0.0002,5e-05,0.028,0.045,0.053,0.182,0.068,0.195
K00085.03,CONFIRMED,8.13121,0.622,4.2386,111.8,0.01013,0.45775,1.58,0.0848,86.95,1117.0,368.36,11.7,6.50459,41.22457,55.3,6181.0,4.22,0.14,1.424,1.231,11.018,11.336,10.955,10.882,10.858,10.066,9.852,9.806,0.018,19.24591,41.15122,-0.1,0.15,1e-05,-3e-05,-0.19,-0.6,0.63,-0.07,-0.72,0.72
K00542.01,CONFIRMED,41.88544,0.917,6.763,687.4,0.02918,0.11656,3.28,0.2259,87.62,540.0,20.05,22.1,10.01372,38.99938,47.0,5735.0,4.356,-0.2,1.028,0.875,14.35,14.887,14.306,14.12,14.043,13.057,12.696,12.685,0.051,19.70474,49.77445,-0.65,-0.47,0.00036,0.00018,0.03,0.26,0.26,-0.04,0.16,0.16
K00542.02,CONFIRMED,13.81734,0.967,4.261,223.2,0.01818,0.05026,2.04,0.1078,83.04,781.0,88.04,7.98,4.39241,17.67593,20.4,5735.0,4.356,-0.2,1.028,0.875,14.35,14.887,14.306,14.12,14.043,13.057,12.696,12.685,0.339,19.70473,49.77451,-0.99,-0.26,0.00018,2e-05,-0.16,-0.03,0.16,-0.23,-0.1,0.25
K00597.03,CONFIRMED,52.81481,0.002,7.309,553.7,0.0212,1.21535,3.33,0.2746,90.0,562.0,23.57,56.38,7.5953,21.87088,27.4,5565.0,4.117,0.16,1.439,0.989,14.915,15.369,14.872,14.721,14.63,13.78,13.45,13.512,0.344,19.46476,47.86395,-0.02,-0.79,2e-05,0.00025,0.41,0.01,0.41,0.42,-0.37,0.56
K00598.01,CONFIRMED,8.30784,0.019,3.1516,777.5,0.02502,2.41247,2.15,0.0768,89.95,751.0,75.09,20.647,7.91621,50.37123,66.4,5320.0,4.589,-0.06,0.786,0.882,14.813,15.434,14.75,14.546,14.466,13.531,13.055,12.959,0.0,19.20805,47.96639,-0.47,-0.99,-0.00023,-0.00082,0.83,0.18,0.85,-0.04,-0.2,0.2
K00598.02,CONFIRMED,34.09634,0.386,3.896,472.7,0.01989,4.09059,1.71,0.1969,89.65,469.0,11.42,63.1,4.26293,14.43402,21.5,5320.0,4.589,-0.06,0.786,0.882,14.813,15.434,14.75,14.546,14.466,13.531,13.055,12.959,0.002,19.20806,47.96634,-0.16,-1.19,-0.00027,-0.0004,0.86,1.0,1.3,-0.33,0.07,0.33
K00600.01,CONFIRMED,3.59577,0.496,3.1569,383.7,0.0183,0.68651,2.39,0.046,86.34,1296.0,666.88,7.77,5.29417,37.56369,45.9,5762.0,4.283,0.1,1.196,1.001,14.827,15.27,14.78,14.637,14.609,13.67,13.417,13.335,0.215,19.08332,48.06087,0.06,-0.26,-1e-05,0.00012,0.026,0.13,0.13,0.058,0.16,0.17
K00438.02,CONFIRMED,52.66153,0.682,3.1592,1078.1,0.03183,6.53473,1.87,0.2262,89.6,271.0,1.28,98.6,9.39487,30.58485,38.4,3984.0,4.72,-0.22,0.539,0.557,14.258,15.231,14.163,13.841,13.617,12.533,11.888,11.805,0.0,19.23304,51.0823,-0.67,1.31,0.00044,-0.00095,0.086,0.25,0.26,-0.024,0.18,0.18
K00439.01,CONFIRMED,1.90221,0.116,2.19877,2343.5,0.04348,1.70324,4.45,0.0293,89.03,1346.0,778.26,6.881,22.45669,343.7984,363.2,5400.0,4.463,0.24,0.937,0.931,14.313,14.895,14.237,14.063,13.998,13.043,12.654,12.615,0.001,19.76048,51.35842,0.743,0.974,0.00014,0.00018,-0.028,-0.011,0.03,0.136,0.277,0.309
K00440.01,CONFIRMED,15.90689,0.014,3.9879,924.7,0.02704,2.29229,2.35,0.1164,89.97,588.0,28.32,31.3,11.44439,55.40372,75.0,5097.0,4.554,0.08,0.797,0.829,14.172,14.897,14.104,13.861,13.726,12.735,12.255,12.155,0.0,19.35309,37.74933,-0.32,-0.57,0.00017,-0.00043,-0.095,0.05,0.107,-0.245,-0.25,0.35
K00440.02,CONFIRMED,4.97346,0.817,1.6519,741.6,0.0283,2.28351,2.46,0.0536,86.75,867.0,133.55,14.4,7.88321,51.69307,65.4,5097.0,4.554,0.08,0.797,0.829,14.172,14.897,14.104,13.861,13.726,12.735,12.255,12.155,0.0,19.35311,37.7494,0.24,-0.32,-0.00028,-0.00052,-0.05,0.04,0.06,-0.2,-0.23,0.3
K00441.01,FALSE POSITIVE,30.5529,1.216,5.269,865.2,0.24734,0.03773,30.74,0.1948,84.33,670.0,47.63,12.3,17.96512,37.81648,35.6,6284.0,4.349,-0.14,1.138,1.051,14.532,14.889,14.494,14.379,14.366,13.531,13.266,13.199,0.0,19.39758,38.46063,0.46,-42.89,-0.00028,0.03376,0.033,-4.55,4.55,0.134,-4.65,4.65
K00496.01,CONFIRMED,1.61688,0.856,1.6325,437.3,0.02256,0.58793,4.47,0.0266,78.6,1774.0,2342.49,4.33,4.19507,40.88873,43.9,4868.0,3.902,0.32,1.816,0.959,14.411,15.056,14.349,14.135,14.028,13.087,12.653,12.561,0.767,19.25033,39.56368,0.0,0.12,4e-05,1e-05,0.06,-0.074,0.09,0.12,0.036,0.12
K00497.01,CONFIRMED,13.19323,0.005,5.0036,585.7,0.02202,0.94938,2.94,0.1133,89.99,862.0,130.35,20.59499,7.97869,40.60932,50.9,5946.0,4.309,0.16,1.223,1.113,14.606,15.031,14.561,14.423,14.381,13.49,13.257,13.206,0.0,19.64734,39.8252,-0.3,0.35,-0.00044,0.0,0.19,-0.21,0.28,0.07,-0.27,0.28
K00082.02,CONFIRMED,10.31175,0.747,3.1818,275.9,0.01656,0.89031,1.34,0.0862,87.5,634.0,38.13,17.1,10.4283,65.31853,81.7,4900.0,4.602,0.08,0.741,0.806,11.492,12.289,11.428,11.15,11.034,9.984,9.446,9.351,0.085,18.76549,47.2079,-0.89,-0.48,8e-05,1e-05,-0.15,-0.24,0.28,-0.76,-0.74,1.06
K00497.02,CONFIRMED,4.42535,0.177,3.504,179.0,0.01222,0.86387,1.63,0.0547,88.95,1240.0,559.22,9.63,3.88496,18.67892,22.1,5946.0,4.309,0.16,1.223,1.113,14.606,15.031,14.561,14.423,14.381,13.49,13.257,13.206,0.248,19.64734,39.82519,-0.38,0.32,-0.00011,0.0,0.24,-0.05,0.25,0.13,-0.18,0.22
K00543.01,CONFIRMED,4.30214,0.652,2.0289,747.2,0.0263,2.17302,2.46,0.0482,87.09,937.0,182.7,12.86,6.13193,53.66932,65.5,5041.0,4.479,0.18,0.857,0.807,14.707,15.325,14.645,14.442,14.328,13.364,12.948,12.876,0.091,19.74343,50.096,0.1,0.68,-0.0001,-0.00021,0.175,-0.08,0.19,-0.119,0.02,0.12
K00543.02,CONFIRMED,3.13785,0.454,1.91,305.7,0.01606,2.86669,1.5,0.0391,87.72,1041.0,277.64,11.43,5.20847,25.52837,30.8,5041.0,4.479,0.18,0.857,0.807,14.707,15.325,14.645,14.442,14.328,13.364,12.948,12.876,0.342,19.74344,50.09587,0.5,0.2,-0.00016,6e-05,-0.1,0.06,0.12,-0.37,0.15,0.4
K00544.01,FALSE POSITIVE,3.74782,1.202,5.133,423.4,0.22259,0.00709,25.59,0.0495,46.3,1253.0,583.52,1.74,5.40164,42.40874,53.8,6161.0,4.454,0.07,1.053,1.15,14.763,15.186,14.691,14.582,14.531,13.632,13.359,13.266,0.0,19.40158,50.2592,2.81,0.34,-0.00114,-0.00012,4.08,1.63,4.39,4.01,1.51,4.29
K00545.01,FALSE POSITIVE,1.09173,0.334,1.9719,186.9,0.01248,1.08933,1.07,0.0199,85.32,1488.0,1153.1,4.094,3.73032,13.53314,32.2,5354.0,4.587,-0.08,0.788,0.884,14.689,15.295,14.6,14.429,14.29,13.3,12.843,12.814,0.0,19.7533,50.34308,91.76,-4.66,-0.0153,0.00086,9.31,-2.28,9.59,9.28,-2.13,9.52
K00546.01,CONFIRMED,20.68421,0.488,6.4415,858.5,0.02752,0.4832,3.28,0.1559,88.74,729.0,66.83,22.19,8.70684,47.73855,59.6,6246.0,4.433,0.07,1.092,1.18,14.896,15.313,14.841,14.717,14.678,13.836,13.571,13.518,0.521,19.322,50.58624,-0.15,-0.02,0.00018,7e-05,0.01,-0.07,0.07,0.04,-0.13,0.14
K00590.02,CONFIRMED,50.69854,0.137,5.972,610.9,0.0225,2.08861,3.58,0.2765,89.88,595.0,29.58,65.71,7.31005,22.80585,30.1,5876.0,4.151,0.14,1.456,1.093,14.615,15.013,14.568,14.444,14.431,13.539,13.242,13.218,0.0,19.76658,46.57761,0.13,1.32,-8e-05,-0.00087,0.06,-0.16,0.17,0.05,-0.23,0.24
K00593.01,CONFIRMED,9.9976,0.851,3.4423,638.7,0.0264,0.39341,2.82,0.0927,86.18,860.0,129.18,12.76,6.07777,35.68581,39.0,6004.0,4.484,-0.02,0.977,1.061,14.957,15.433,14.889,14.754,14.666,13.814,13.412,13.448,0.0,19.66593,46.83838,-0.29,0.17,-0.0003,0.0006,1.28,-2.25,2.59,0.11,-0.013,0.11
K00593.02,CONFIRMED,90.4118,0.849,7.106,1265.0,0.03709,0.44872,3.96,0.4024,89.16,413.0,6.86,57.9,9.49953,23.04925,35.4,6004.0,4.484,-0.02,0.977,1.061,14.957,15.433,14.889,14.754,14.666,13.814,13.412,13.448,0.034,19.66592,46.83849,-0.69,0.57,-9e-05,0.00065,0.94,-1.99,2.2,0.01,-0.09,0.09
